# Gaussian distribution
# mean (nm) = 2.96
# sigma (nm) = 0.28
# columns: x_nm	pdf
1.840000	4.779650920174e-04
1.842240	4.934915324511e-04
1.844480	5.094897326135e-04
1.846720	5.259729052990e-04
1.848960	5.429545965851e-04
1.851200	5.604486930912e-04
1.853440	5.784694293613e-04
1.855680	5.970313953719e-04
1.857920	6.161495441652e-04
1.860160	6.358391996109e-04
1.862400	6.561160642945e-04
1.864640	6.769962275365e-04
1.866880	6.984961735405e-04
1.869120	7.206327896735e-04
1.871360	7.434233748776e-04
1.873600	7.668856482156e-04
1.875840	7.910377575498e-04
1.878080	8.158982883560e-04
1.880320	8.414862726733e-04
1.882560	8.678211981902e-04
1.884800	8.949230174674e-04
1.887040	9.228121572991e-04
1.889280	9.515095282129e-04
1.891520	9.810365341083e-04
1.893760	1.011415082035e-03
1.896000	1.042667592112e-03
1.898240	1.074817007588e-03
1.900480	1.107886805040e-03
1.902720	1.141901004718e-03
1.904960	1.176884181027e-03
1.907200	1.212861473156e-03
1.909440	1.249858595844e-03
1.911680	1.287901850294e-03
1.913920	1.327018135225e-03
1.916160	1.367234958071e-03
1.918400	1.408580446318e-03
1.920640	1.451083358990e-03
1.922880	1.494773098268e-03
1.925120	1.539679721263e-03
1.927360	1.585833951920e-03
1.929600	1.633267193071e-03
1.931840	1.682011538626e-03
1.934080	1.732099785906e-03
1.936320	1.783565448113e-03
1.938560	1.836442766944e-03
1.940800	1.890766725339e-03
1.943040	1.946573060372e-03
1.945280	2.003898276271e-03
1.947520	2.062779657583e-03
1.949760	2.123255282467e-03
1.952000	2.185364036121e-03
1.954240	2.249145624345e-03
1.956480	2.314640587234e-03
1.958720	2.381890312991e-03
1.960960	2.450937051884e-03
1.963200	2.521823930314e-03
1.965440	2.594594965016e-03
1.967680	2.669295077378e-03
1.969920	2.745970107878e-03
1.972160	2.824666830650e-03
1.974400	2.905432968149e-03
1.976640	2.988317205944e-03
1.978880	3.073369207610e-03
1.981120	3.160639629740e-03
1.983360	3.250180137050e-03
1.985600	3.342043417598e-03
1.987840	3.436283198091e-03
1.990080	3.532954259299e-03
1.992320	3.632112451553e-03
1.994560	3.733814710339e-03
1.996800	3.838119071978e-03
1.999040	3.945084689378e-03
2.001280	4.054771847882e-03
2.003520	4.167241981174e-03
2.005760	4.282557687266e-03
2.008000	4.400782744547e-03
2.010240	4.521982127891e-03
2.012480	4.646222024832e-03
2.014720	4.773569851778e-03
2.016960	4.904094270284e-03
2.019200	5.037865203362e-03
2.021440	5.174953851827e-03
2.023680	5.315432710681e-03
2.025920	5.459375585518e-03
2.028160	5.606857608953e-03
2.030400	5.757955257061e-03
2.032640	5.912746365836e-03
2.034880	6.071310147641e-03
2.037120	6.233727207657e-03
2.039360	6.400079560333e-03
2.041600	6.570450645801e-03
2.043840	6.744925346285e-03
2.046080	6.923590002469e-03
2.048320	7.106532429829e-03
2.050560	7.293841934926e-03
2.052800	7.485609331636e-03
2.055040	7.681926957330e-03
2.057280	7.882888688984e-03
2.059520	8.088589959202e-03
2.061760	8.299127772172e-03
2.064000	8.514600719517e-03
2.066240	8.735108996048e-03
2.068480	8.960754415406e-03
2.070720	9.191640425589e-03
2.072960	9.427872124344e-03
2.075200	9.669556274431e-03
2.077440	9.916801318727e-03
2.079680	1.016971739519e-02
2.081920	1.042841635162e-02
2.084160	1.069301176034e-02
2.086400	1.096361893252e-02
2.088640	1.124035493249e-02
2.090880	1.152333859172e-02
2.093120	1.181269052264e-02
2.095360	1.210853313219e-02
2.097600	1.241099063520e-02
2.099840	1.272018906739e-02
2.102080	1.303625629830e-02
2.104320	1.335932204372e-02
2.106560	1.368951787804e-02
2.108800	1.402697724616e-02
2.111040	1.437183547516e-02
2.113280	1.472422978562e-02
2.115520	1.508429930263e-02
2.117760	1.545218506641e-02
2.120000	1.582803004264e-02
2.122240	1.621197913232e-02
2.124480	1.660417918137e-02
2.126720	1.700477898968e-02
2.128960	1.741392931992e-02
2.131200	1.783178290576e-02
2.133440	1.825849445976e-02
2.135680	1.869422068079e-02
2.137920	1.913912026094e-02
2.140160	1.959335389200e-02
2.142400	2.005708427140e-02
2.144640	2.053047610771e-02
2.146880	2.101369612555e-02
2.149120	2.150691306999e-02
2.151360	2.201029771042e-02
2.153600	2.252402284381e-02
2.155840	2.304826329743e-02
2.158080	2.358319593099e-02
2.160320	2.412899963807e-02
2.162560	2.468585534709e-02
2.164800	2.525394602150e-02
2.167040	2.583345665936e-02
2.169280	2.642457429229e-02
2.171520	2.702748798373e-02
2.173760	2.764238882640e-02
2.176000	2.826946993921e-02
2.178240	2.890892646333e-02
2.180480	2.956095555753e-02
2.182720	3.022575639279e-02
2.184960	3.090353014615e-02
2.187200	3.159447999370e-02
2.189440	3.229881110287e-02
2.191680	3.301673062377e-02
2.193920	3.374844767987e-02
2.196160	3.449417335766e-02
2.198400	3.525412069554e-02
2.200640	3.602850467183e-02
2.202880	3.681754219185e-02
2.205120	3.762145207415e-02
2.207360	3.844045503574e-02
2.209600	3.927477367645e-02
2.211840	4.012463246231e-02
2.214080	4.099025770798e-02
2.216320	4.187187755818e-02
2.218560	4.276972196817e-02
2.220800	4.368402268314e-02
2.223040	4.461501321667e-02
2.225280	4.556292882813e-02
2.227520	4.652800649900e-02
2.229760	4.751048490814e-02
2.232000	4.851060440602e-02
2.234240	4.952860698785e-02
2.236480	5.056473626559e-02
2.238720	5.161923743885e-02
2.240960	5.269235726471e-02
2.243200	5.378434402635e-02
2.245440	5.489544750058e-02
2.247680	5.602591892417e-02
2.249920	5.717601095908e-02
2.252160	5.834597765640e-02
2.254400	5.953607441922e-02
2.256640	6.074655796422e-02
2.258880	6.197768628211e-02
2.261120	6.322971859677e-02
2.263360	6.450291532325e-02
2.265600	6.579753802451e-02
2.267840	6.711384936686e-02
2.270080	6.845211307425e-02
2.272320	6.981259388119e-02
2.274560	7.119555748448e-02
2.276800	7.260127049366e-02
2.279040	7.403000038017e-02
2.281280	7.548201542518e-02
2.283520	7.695758466623e-02
2.285760	7.845697784248e-02
2.288000	7.998046533872e-02
2.290240	8.152831812809e-02
2.292480	8.310080771340e-02
2.294720	8.469820606727e-02
2.296960	8.632078557086e-02
