# Gaussian distribution
# mean (nm) = 4.36
# sigma (nm) = 0.25
# columns: x_nm	pdf
3.360000	5.353209030595e-04
3.362000	5.527105163452e-04
3.364000	5.706285005271e-04
3.366000	5.890896539348e-04
3.368000	6.081091481753e-04
3.370000	6.277025362621e-04
3.372000	6.478857608847e-04
3.374000	6.686751628165e-04
3.376000	6.900874894651e-04
3.378000	7.121399035642e-04
3.380000	7.348499920098e-04
3.382000	7.582357748408e-04
3.384000	7.823157143654e-04
3.386000	8.071087244343e-04
3.388000	8.326341798629e-04
3.390000	8.589119260015e-04
3.392000	8.859622884557e-04
3.394000	9.138060829587e-04
3.396000	9.424646253942e-04
3.398000	9.719597419730e-04
3.400000	1.002313779563e-03
3.402000	1.033549616175e-03
3.404000	1.065690671598e-03
3.406000	1.098760918201e-03
3.408000	1.132784891879e-03
3.410000	1.167787703166e-03
3.412000	1.203795048499e-03
3.414000	1.240833221645e-03
3.416000	1.278929125284e-03
3.418000	1.318110282751e-03
3.420000	1.358404849935e-03
3.422000	1.399841627345e-03
3.424000	1.442450072329e-03
3.426000	1.486260311452e-03
3.428000	1.531303153039e-03
3.430000	1.577610099877e-03
3.432000	1.625213362069e-03
3.434000	1.674145870061e-03
3.436000	1.724441287815e-03
3.438000	1.776134026150e-03
3.440000	1.829259256239e-03
3.442000	1.883852923261e-03
3.444000	1.939951760215e-03
3.446000	1.997593301886e-03
3.448000	2.056815898977e-03
3.450000	2.117658732380e-03
3.452000	2.180161827616e-03
3.454000	2.244366069423e-03
3.456000	2.310313216493e-03
3.458000	2.378045916362e-03
3.460000	2.447607720455e-03
3.462000	2.519043099267e-03
3.464000	2.592397457702e-03
3.466000	2.667717150550e-03
3.468000	2.745049498110e-03
3.470000	2.824442801952e-03
3.472000	2.905946360818e-03
3.474000	2.989610486663e-03
3.476000	3.075486520824e-03
3.478000	3.163626850328e-03
3.480000	3.254084924327e-03
3.482000	3.346915270657e-03
3.484000	3.442173512523e-03
3.486000	3.539916385308e-03
3.488000	3.640201753496e-03
3.490000	3.743088627710e-03
3.492000	3.848637181862e-03
3.494000	3.956908770415e-03
3.496000	4.067965945739e-03
3.498000	4.181872475580e-03
3.500000	4.298693360615e-03
3.502000	4.418494852103e-03
3.504000	4.541344469628e-03
3.506000	4.667311018915e-03
3.508000	4.796464609738e-03
3.510000	4.928876673892e-03
3.512000	5.064619983238e-03
3.514000	5.203768667812e-03
3.516000	5.346398233992e-03
3.518000	5.492585582719e-03
3.520000	5.642409027766e-03
3.522000	5.795948314046e-03
3.524000	5.953284635963e-03
3.526000	6.114500655781e-03
3.528000	6.279680522027e-03
3.530000	6.448909887908e-03
3.532000	6.622275929737e-03
3.534000	6.799867365358e-03
3.536000	6.981774472576e-03
3.538000	7.168089107573e-03
3.540000	7.358904723297e-03
3.542000	7.554316387839e-03
3.544000	7.754420802765e-03
3.546000	7.959316321409e-03
3.548000	8.169102967117e-03
3.550000	8.383882451432e-03
3.552000	8.603758192210e-03
3.554000	8.828835331662e-03
3.556000	9.059220754306e-03
3.558000	9.295023104833e-03
3.560000	9.536352805859e-03
3.562000	9.783322075574e-03
3.564000	1.003604494525e-02
3.566000	1.029463727666e-02
3.568000	1.055921677927e-02
3.570000	1.082990302736e-02
3.572000	1.110681747697e-02
3.574000	1.139008348261e-02
3.576000	1.167982631382e-02
3.578000	1.197617317158e-02
3.580000	1.227925320442e-02
3.582000	1.258919752439e-02
3.584000	1.290613922273e-02
3.586000	1.323021338535e-02
3.588000	1.356155710806e-02
3.590000	1.390030951142e-02
3.592000	1.424661175548e-02
3.594000	1.460060705409e-02
3.596000	1.496244068897e-02
3.598000	1.533226002340e-02
3.600000	1.571021451570e-02
3.602000	1.609645573218e-02
3.604000	1.649113735989e-02
3.606000	1.689441521894e-02
3.608000	1.730644727438e-02
3.610000	1.772739364775e-02
3.612000	1.815741662820e-02
3.614000	1.859668068313e-02
3.616000	1.904535246844e-02
3.618000	1.950360083831e-02
3.620000	1.997159685445e-02
3.622000	2.044951379493e-02
3.624000	2.093752716249e-02
3.626000	2.143581469226e-02
3.628000	2.194455635904e-02
3.630000	2.246393438396e-02
3.632000	2.299413324063e-02
3.634000	2.353533966061e-02
3.636000	2.408774263839e-02
3.638000	2.465153343567e-02
3.640000	2.522690558506e-02
3.642000	2.581405489313e-02
3.644000	2.641317944271e-02
3.646000	2.702447959464e-02
3.648000	2.764815798875e-02
3.650000	2.828441954408e-02
3.652000	2.893347145848e-02
3.654000	2.959552320737e-02
3.656000	3.027078654177e-02
3.658000	3.095947548557e-02
3.660000	3.166180633192e-02
3.662000	3.237799763893e-02
3.664000	3.310827022443e-02
3.666000	3.385284715993e-02
3.668000	3.461195376369e-02
3.670000	3.538581759295e-02
3.672000	3.617466843521e-02
3.674000	3.697873829863e-02
3.676000	3.779826140146e-02
3.678000	3.863347416058e-02
3.680000	3.948461517900e-02
3.682000	4.035192523245e-02
3.684000	4.123564725488e-02
3.686000	4.213602632305e-02
3.688000	4.305330964003e-02
3.690000	4.398774651762e-02
3.692000	4.493958835778e-02
3.694000	4.590908863294e-02
3.696000	4.689650286517e-02
3.698000	4.790208860435e-02
3.700000	4.892610540511e-02
3.702000	4.996881480267e-02
3.704000	5.103048028751e-02
3.706000	5.211136727888e-02
3.708000	5.321174309711e-02
3.710000	5.433187693474e-02
3.712000	5.547203982640e-02
3.714000	5.663250461746e-02
3.716000	5.781354593151e-02
3.718000	5.901544013647e-02
3.720000	6.023846530951e-02
3.722000	6.148290120064e-02
3.724000	6.274902919507e-02
3.726000	6.403713227417e-02
3.728000	6.534749497517e-02
3.730000	6.668040334952e-02
3.732000	6.803614491993e-02
3.734000	6.941500863596e-02
3.736000	7.081728482838e-02
3.738000	7.224326516204e-02
3.740000	7.369324258745e-02
3.742000	7.516751129089e-02
3.744000	7.666636664316e-02
3.746000	7.819010514693e-02
3.748000	7.973902438261e-02
3.750000	8.131342295290e-02
3.752000	8.291360042579e-02
3.754000	8.453985727620e-02
3.756000	8.619249482617e-02
3.758000	8.787181518357e-02
3.760000	8.957812117937e-02
3.762000	9.131171630346e-02
3.764000	9.307290463901e-02
3.766000	9.486199079534e-02
3.768000	9.667927983936e-02
3.770000	9.852507722553e-02
3.772000	1.003996887243e-01
3.774000	1.023034203492e-01
3.776000	1.042365782823e-01
3.778000	1.061994687984e-01
3.780000	1.081923981875e-01
3.782000	1.102156726761e-01
3.784000	1.122695983466e-01
3.786000	1.143544810559e-01
3.788000	1.164706263520e-01
3.790000	1.186183393894e-01
3.792000	1.207979248425e-01
3.794000	1.230096868190e-01
3.796000	1.252539287699e-01
3.798000	1.275309533998e-01
3.800000	1.298410625748e-01
3.802000	1.321845572293e-01
3.804000	1.345617372713e-01
3.806000	1.369729014869e-01
3.808000	1.394183474421e-01
3.810000	1.418983713849e-01
3.812000	1.444132681449e-01
3.814000	1.469633310317e-01
3.816000	1.495488517328e-01
3.818000	1.521701202091e-01
3.820000	1.548274245898e-01
3.822000	1.575210510662e-01
3.824000	1.602512837834e-01
3.826000	1.630184047318e-01
3.828000	1.658226936367e-01
3.830000	1.686644278471e-01
3.832000	1.715438822231e-01
3.834000	1.744613290226e-01
3.836000	1.774170377858e-01
3.838000	1.804112752204e-01
3.840000	1.834443050842e-01
3.842000	1.865163880672e-01
3.844000	1.896277816729e-01
3.846000	1.927787400984e-01
3.848000	1.959695141138e-01
3.850000	1.992003509403e-01
3.852000	2.024714941276e-01
3.854000	2.057831834309e-01
3.856000	2.091356546862e-01
3.858000	2.125291396860e-01
3.860000	2.159638660528e-01
3.862000	2.194400571132e-01
3.864000	2.229579317710e-01
3.866000	2.265177043791e-01
3.868000	2.301195846113e-01
3.870000	2.337637773338e-01
3.872000	2.374504824757e-01
3.874000	2.411798948991e-01
3.876000	2.449522042691e-01
3.878000	2.487675949233e-01
3.880000	2.526262457408e-01
3.882000	2.565283300109e-01
3.884000	2.604740153019e-01
3.886000	2.644634633297e-01
3.888000	2.684968298254e-01
3.890000	2.725742644042e-01
3.892000	2.766959104331e-01
3.894000	2.808619048993e-01
3.896000	2.850723782782e-01
3.898000	2.893274544016e-01
3.900000	2.936272503266e-01
3.902000	2.979718762040e-01
3.904000	3.023614351471e-01
3.906000	3.067960231014e-01
3.908000	3.112757287140e-01
3.910000	3.158006332036e-01
3.912000	3.203708102314e-01
3.914000	3.249863257722e-01
3.916000	3.296472379857e-01
3.918000	3.343535970895e-01
3.920000	3.391054452321e-01
3.922000	3.439028163665e-01
3.924000	3.487457361255e-01
3.926000	3.536342216968e-01
3.928000	3.585682817003e-01
3.930000	3.635479160651e-01
3.932000	3.685731159089e-01
3.934000	3.736438634175e-01
3.936000	3.787601317260e-01
3.938000	3.839218848013e-01
3.940000	3.891290773259e-01
3.942000	3.943816545829e-01
3.944000	3.996795523427e-01
3.946000	4.050226967512e-01
3.948000	4.104110042195e-01
3.950000	4.158443813151e-01
3.952000	4.213227246553e-01
3.954000	4.268459208023e-01
3.956000	4.324138461593e-01
3.958000	4.380263668697e-01
3.960000	4.436833387178e-01
3.962000	4.493846070311e-01
3.964000	4.551300065854e-01
3.966000	4.609193615117e-01
3.968000	4.667524852056e-01
3.970000	4.726291802383e-01
3.972000	4.785492382712e-01
3.974000	4.845124399717e-01
3.976000	4.905185549319e-01
3.978000	4.965673415906e-01
3.980000	5.026585471564e-01
3.982000	5.087919075349e-01
3.984000	5.149671472582e-01
3.986000	5.211839794165e-01
3.988000	5.274421055934e-01
3.990000	5.337412158040e-01
3.992000	5.400809884357e-01
3.994000	5.464610901922e-01
3.996000	5.528811760402e-01
3.998000	5.593408891601e-01
4.000000	5.658398608994e-01
4.002000	5.723777107287e-01
4.004000	5.789540462025e-01
4.006000	5.855684629222e-01
4.008000	5.922205445027e-01
4.010000	5.989098625430e-01
4.012000	6.056359765998e-01
4.014000	6.123984341649e-01
4.016000	6.191967706463e-01
4.018000	6.260305093525e-01
4.020000	6.328991614815e-01
4.022000	6.398022261124e-01
4.024000	6.467391902017e-01
4.026000	6.537095285828e-01
4.028000	6.607127039702e-01
4.030000	6.677481669669e-01
4.032000	6.748153560757e-01
4.034000	6.819136977157e-01
4.036000	6.890426062412e-01
4.038000	6.962014839658e-01
4.040000	7.033897211906e-01
4.042000	7.106066962359e-01
4.044000	7.178517754776e-01
4.046000	7.251243133875e-01
4.048000	7.324236525786e-01
4.050000	7.397491238532e-01
4.052000	7.471000462571e-01
4.054000	7.544757271366e-01
4.056000	7.618754622006e-01
4.058000	7.692985355869e-01
4.060000	7.767442199329e-01
4.062000	7.842117764505e-01
4.064000	7.917004550059e-01
4.066000	7.992094942032e-01
4.068000	8.067381214724e-01
4.070000	8.142855531630e-01
4.072000	8.218509946403e-01
4.074000	8.294336403874e-01
4.076000	8.370326741111e-01
4.078000	8.446472688528e-01
4.080000	8.522765871029e-01
4.082000	8.599197809204e-01
4.084000	8.675759920569e-01
4.086000	8.752443520847e-01
4.088000	8.829239825294e-01
4.090000	8.906139950070e-01
4.092000	8.983134913656e-01
4.094000	9.060215638307e-01
4.096000	9.137372951561e-01
4.098000	9.214597587778e-01
4.100000	9.291880189735e-01
4.102000	9.369211310249e-01
4.104000	9.446581413859e-01
4.106000	9.523980878538e-01
4.108000	9.601399997454e-01
4.110000	9.678828980766e-01
4.112000	9.756257957471e-01
4.114000	9.833676977282e-01
4.116000	9.911076012554e-01
4.118000	9.988444960247e-01
4.120000	1.006577364392e+00
4.122000	1.014305181580e+00
4.124000	1.022026915883e+00
4.126000	1.029741528880e+00
4.128000	1.037447975652e+00
4.130000	1.045145204998e+00
4.132000	1.052832159664e+00
4.134000	1.060507776561e+00
4.136000	1.068170987005e+00
4.138000	1.075820716943e+00
4.140000	1.083455887193e+00
4.142000	1.091075413687e+00
4.144000	1.098678207711e+00
4.146000	1.106263176152e+00
4.148000	1.113829221753e+00
4.150000	1.121375243358e+00
4.152000	1.128900136179e+00
4.154000	1.136402792044e+00
4.156000	1.143882099667e+00
4.158000	1.151336944909e+00
4.160000	1.158766211046e+00
4.162000	1.166168779039e+00
4.164000	1.173543527807e+00
4.166000	1.180889334502e+00
4.168000	1.188205074784e+00
4.170000	1.195489623104e+00
4.172000	1.202741852981e+00
4.174000	1.209960637291e+00
4.176000	1.217144848548e+00
4.178000	1.224293359191e+00
4.180000	1.231405041879e+00
4.182000	1.238478769775e+00
4.184000	1.245513416841e+00
4.186000	1.252507858132e+00
4.188000	1.259460970091e+00
4.190000	1.266371630844e+00
4.192000	1.273238720497e+00
4.194000	1.280061121438e+00
4.196000	1.286837718633e+00
4.198000	1.293567399924e+00
4.200000	1.300249056336e+00
4.202000	1.306881582373e+00
4.204000	1.313463876320e+00
4.206000	1.319994840548e+00
4.208000	1.326473381815e+00
4.210000	1.332898411567e+00
4.212000	1.339268846241e+00
4.214000	1.345583607568e+00
4.216000	1.351841622875e+00
4.218000	1.358041825386e+00
4.220000	1.364183154521e+00
4.222000	1.370264556204e+00
4.224000	1.376284983151e+00
4.226000	1.382243395182e+00
4.228000	1.388138759508e+00
4.230000	1.393970051036e+00
4.232000	1.399736252659e+00
4.234000	1.405436355553e+00
4.236000	1.411069359473e+00
4.238000	1.416634273037e+00
4.240000	1.422130114024e+00
4.242000	1.427555909657e+00
4.244000	1.432910696889e+00
4.246000	1.438193522691e+00
4.248000	1.443403444331e+00
4.250000	1.448539529652e+00
4.252000	1.453600857356e+00
4.254000	1.458586517270e+00
4.256000	1.463495610627e+00
4.258000	1.468327250328e+00
4.260000	1.473080561213e+00
4.262000	1.477754680327e+00
4.264000	1.482348757173e+00
4.266000	1.486861953978e+00
4.268000	1.491293445943e+00
4.270000	1.495642421493e+00
4.272000	1.499908082527e+00
4.274000	1.504089644662e+00
4.276000	1.508186337472e+00
4.278000	1.512197404724e+00
4.280000	1.516122104611e+00
4.282000	1.519959709981e+00
4.284000	1.523709508561e+00
4.286000	1.527370803177e+00
4.288000	1.530942911972e+00
4.290000	1.534425168614e+00
4.292000	1.537816922505e+00
4.294000	1.541117538983e+00
4.296000	1.544326399522e+00
4.298000	1.547442901922e+00
4.300000	1.550466460500e+00
4.302000	1.553396506270e+00
4.304000	1.556232487126e+00
4.306000	1.558973868011e+00
4.308000	1.561620131088e+00
4.310000	1.564170775902e+00
4.312000	1.566625319538e+00
4.314000	1.568983296773e+00
4.316000	1.571244260223e+00
4.318000	1.573407780486e+00
4.320000	1.575473446274e+00
4.322000	1.577440864549e+00
4.324000	1.579309660641e+00
4.326000	1.581079478374e+00
4.328000	1.582749980173e+00
4.330000	1.584320847175e+00
4.332000	1.585791779328e+00
4.334000	1.587162495489e+00
4.336000	1.588432733513e+00
4.338000	1.589602250334e+00
4.340000	1.590670822046e+00
4.342000	1.591638243973e+00
4.344000	1.592504330732e+00
4.346000	1.593268916296e+00
