# Gaussian distribution
# mean (nm) = 3.65
# sigma (nm) = 0.55
# columns: x_nm	pdf
1.450000	2.433276832089e-04
1.454400	2.512320528842e-04
1.458800	2.593765911487e-04
1.463200	2.677680245158e-04
1.467600	2.764132491706e-04
1.472000	2.853193346646e-04
1.476400	2.944935276749e-04
1.480800	3.039432558257e-04
1.485200	3.136761315750e-04
1.489600	3.236999561655e-04
1.494000	3.340227236408e-04
1.498400	3.446526249277e-04
1.502800	3.555980519843e-04
1.507200	3.668676020156e-04
1.511600	3.784700817559e-04
1.516000	3.904145118188e-04
1.520400	4.027101311162e-04
1.524800	4.153664013449e-04
1.529200	4.283930115428e-04
1.533600	4.417998827150e-04
1.538000	4.555971725288e-04
1.542400	4.697952800795e-04
1.546800	4.844048507266e-04
1.551200	4.994367810006e-04
1.555600	5.149022235815e-04
1.560000	5.308125923481e-04
1.564400	5.471795674995e-04
1.568800	5.640151007478e-04
1.573200	5.813314205838e-04
1.577600	5.991410376139e-04
1.582000	6.174567499703e-04
1.586400	6.362916487932e-04
1.590800	6.556591237858e-04
1.595200	6.755728688417e-04
1.599600	6.960468877451e-04
1.604000	7.170954999439e-04
1.608400	7.387333463950e-04
1.612800	7.609753954821e-04
1.617200	7.838369490067e-04
1.621600	8.073336482501e-04
1.626000	8.314814801088e-04
1.630400	8.562967833006e-04
1.634800	8.817962546430e-04
1.639200	9.079969554030e-04
1.643600	9.349163177168e-04
1.648000	9.625721510817e-04
1.652400	9.909826489165e-04
1.656800	1.020166395192e-03
1.661200	1.050142371133e-03
1.665600	1.080929961983e-03
1.670000	1.112548963843e-03
1.674400	1.145019590576e-03
1.678800	1.178362480774e-03
1.683200	1.212598704795e-03
1.687600	1.247749771868e-03
1.692000	1.283837637251e-03
1.696400	1.320884709463e-03
1.700800	1.358913857574e-03
1.705200	1.397948418556e-03
1.709600	1.438012204695e-03
1.714000	1.479129511058e-03
1.718400	1.521325123026e-03
1.722800	1.564624323874e-03
1.727200	1.609052902413e-03
1.731600	1.654637160680e-03
1.736000	1.701403921686e-03
1.740400	1.749380537210e-03
1.744800	1.798594895643e-03
1.749200	1.849075429881e-03
1.753600	1.900851125264e-03
1.758000	1.953951527552e-03
1.762400	2.008406750956e-03
1.766800	2.064247486194e-03
1.771200	2.121505008598e-03
1.775600	2.180211186245e-03
1.780000	2.240398488133e-03
1.784400	2.302099992381e-03
1.788800	2.365349394460e-03
1.793200	2.430181015451e-03
1.797600	2.496629810327e-03
1.802000	2.564731376257e-03
1.806400	2.634521960930e-03
1.810800	2.706038470892e-03
1.815200	2.779318479900e-03
1.819600	2.854400237285e-03
1.824000	2.931322676322e-03
1.828400	3.010125422608e-03
1.832800	3.090848802435e-03
1.837200	3.173533851171e-03
1.841600	3.258222321624e-03
1.846000	3.344956692408e-03
1.850400	3.433780176291e-03
1.854800	3.524736728530e-03
1.859200	3.617871055186e-03
1.863600	3.713228621417e-03
1.868000	3.810855659742e-03
1.872400	3.910799178277e-03
1.876800	4.013106968937e-03
1.881200	4.117827615594e-03
1.885600	4.225010502197e-03
1.890000	4.334705820845e-03
1.894400	4.446964579806e-03
1.898800	4.561838611479e-03
1.903200	4.679380580300e-03
1.907600	4.799643990575e-03
1.912000	4.922683194256e-03
1.916400	5.048553398625e-03
1.920800	5.177310673913e-03
1.925200	5.309011960827e-03
1.929600	5.443715077990e-03
1.934000	5.581478729281e-03
1.938400	5.722362511084e-03
1.942800	5.866426919420e-03
1.947200	6.013733356979e-03
1.951600	6.164344140026e-03
1.956000	6.318322505191e-03
1.960400	6.475732616128e-03
1.964800	6.636639570042e-03
1.969200	6.801109404075e-03
1.973600	6.969209101547e-03
1.978000	7.141006598045e-03
1.982400	7.316570787354e-03
1.986800	7.495971527225e-03
1.991200	7.679279644974e-03
1.995600	7.866566942900e-03
2.000000	8.057906203524e-03
2.004400	8.253371194636e-03
2.008800	8.453036674150e-03
2.013200	8.656978394747e-03
2.017600	8.865273108323e-03
2.022000	9.077998570204e-03
2.026400	9.295233543152e-03
2.030800	9.517057801131e-03
2.035200	9.743552132844e-03
2.039600	9.974798345016e-03
2.044000	1.021087926544e-02
2.048400	1.045187874574e-02
2.052800	1.069788166391e-02
2.057200	1.094897392654e-02
2.061600	1.120524247076e-02
2.066000	1.146677526594e-02
2.070400	1.173366131506e-02
2.074800	1.200599065578e-02
2.079200	1.228385436120e-02
2.083600	1.256734454034e-02
2.088000	1.285655433822e-02
2.092400	1.315157793567e-02
2.096800	1.345251054880e-02
2.101200	1.375944842808e-02
2.105600	1.407248885708e-02
2.110000	1.439173015087e-02
2.114400	1.471727165406e-02
2.118800	1.504921373838e-02
2.123200	1.538765779997e-02
2.127600	1.573270625622e-02
2.132000	1.608446254225e-02
2.136400	1.644303110691e-02
2.140800	1.680851740847e-02
2.145200	1.718102790975e-02
2.149600	1.756067007299e-02
2.154000	1.794755235409e-02
2.158400	1.834178419657e-02
2.162800	1.874347602494e-02
2.167200	1.915273923775e-02
2.171600	1.956968620001e-02
2.176000	1.999443023528e-02
2.180400	2.042708561717e-02
2.184800	2.086776756043e-02
2.189200	2.131659221144e-02
2.193600	2.177367663834e-02
2.198000	2.223913882051e-02
2.202400	2.271309763758e-02
2.206800	2.319567285796e-02
2.211200	2.368698512676e-02
2.215600	2.418715595323e-02
2.220000	2.469630769761e-02
2.224400	2.521456355745e-02
2.228800	2.574204755339e-02
2.233200	2.627888451432e-02
2.237600	2.682520006203e-02
2.242000	2.738112059523e-02
2.246400	2.794677327302e-02
2.250800	2.852228599776e-02
2.255200	2.910778739735e-02
2.259600	2.970340680689e-02
2.264000	3.030927424978e-02
2.268400	3.092552041815e-02
2.272800	3.155227665271e-02
2.277200	3.218967492199e-02
2.281600	3.283784780093e-02
2.286000	3.349692844884e-02
2.290400	3.416705058677e-02
2.294800	3.484834847416e-02
2.299200	3.554095688497e-02
2.303600	3.624501108301e-02
2.308000	3.696064679677e-02
2.312400	3.768800019354e-02
2.316800	3.842720785282e-02
2.321200	3.917840673917e-02
2.325600	3.994173417435e-02
2.330000	4.071732780881e-02
2.334400	4.150532559248e-02
2.338800	4.230586574500e-02
2.343200	4.311908672515e-02
2.347600	4.394512719971e-02
2.352000	4.478412601160e-02
2.356400	4.563622214741e-02
2.360800	4.650155470419e-02
2.365200	4.738026285561e-02
2.369600	4.827248581747e-02
2.374000	4.917836281251e-02
2.378400	5.009803303457e-02
2.382800	5.103163561207e-02
2.387200	5.197930957087e-02
2.391600	5.294119379638e-02
2.396000	5.391742699517e-02
2.400400	5.490814765570e-02
2.404800	5.591349400863e-02
2.409200	5.693360398632e-02
2.413600	5.796861518173e-02
2.418000	5.901866480672e-02
2.422400	6.008388964966e-02
2.426800	6.116442603243e-02
2.431200	6.226040976676e-02
2.435600	6.337197611005e-02
2.440000	6.449925972042e-02
2.444400	6.564239461130e-02
2.448800	6.680151410532e-02
2.453200	6.797675078764e-02
2.457600	6.916823645867e-02
2.462000	7.037610208628e-02
2.466400	7.160047775735e-02
2.470800	7.284149262880e-02
2.475200	7.409927487807e-02
2.479600	7.537395165303e-02
2.484000	7.666564902140e-02
2.488400	7.797449191961e-02
2.492800	7.930060410116e-02
2.497200	8.064410808445e-02
2.501600	8.200512510020e-02
2.506000	8.338377503828e-02
2.510400	8.478017639418e-02
2.514800	8.619444621495e-02
2.519200	8.762670004474e-02
2.523600	8.907705186993e-02
2.528000	9.054561406376e-02
2.532400	9.203249733073e-02
2.536800	9.353781065040e-02
2.541200	9.506166122102e-02
2.545600	9.660415440272e-02
2.550000	9.816539366034e-02
2.554400	9.974548050601e-02
2.558800	1.013445144414e-01
2.563200	1.029625928996e-01
2.567600	1.045998111869e-01
2.572000	1.062562624245e-01
2.576400	1.079320374889e-01
2.580800	1.096272249541e-01
2.585200	1.113419110314e-01
2.589600	1.130761795106e-01
2.594000	1.148301117004e-01
2.598400	1.166037863686e-01
2.602800	1.183972796827e-01
2.607200	1.202106651498e-01
2.611600	1.220440135570e-01
2.616000	1.238973929110e-01
2.620400	1.257708683787e-01
2.624800	1.276645022270e-01
2.629200	1.295783537628e-01
