# Gaussian distribution
# mean (nm) = 2.99
# sigma (nm) = 0.19
# columns: x_nm	pdf
2.230000	7.043696092889e-04
2.231520	7.272506794016e-04
2.233040	7.508269743777e-04
2.234560	7.751179657037e-04
2.236080	8.001436160201e-04
2.237600	8.259243898186e-04
2.239120	8.524812643220e-04
2.240640	8.798357405480e-04
2.242160	9.080098545593e-04
2.243680	9.370261889002e-04
2.245200	9.669078842235e-04
2.246720	9.976786511064e-04
2.248240	1.029362782060e-03
2.249760	1.061985163729e-03
2.251280	1.095571289293e-03
2.252800	1.130147271055e-03
2.254320	1.165739853231e-03
2.255840	1.202376424946e-03
2.257360	1.240085033413e-03
2.258880	1.278894397333e-03
2.260400	1.318833920478e-03
2.261920	1.359933705493e-03
2.263440	1.402224567893e-03
2.264960	1.445738050265e-03
2.266480	1.490506436683e-03
2.268000	1.536562767323e-03
2.269520	1.583940853288e-03
2.271040	1.632675291638e-03
2.272560	1.682801480637e-03
2.274080	1.734355635198e-03
2.275600	1.787374802546e-03
2.277120	1.841896878086e-03
2.278640	1.897960621485e-03
2.280160	1.955605672963e-03
2.281680	2.014872569789e-03
2.283200	2.075802762996e-03
2.284720	2.138438634301e-03
2.286240	2.202823513238e-03
2.287760	2.269001694493e-03
2.289280	2.337018455461e-03
2.290800	2.406920073999e-03
2.292320	2.478753846396e-03
2.293840	2.552568105546e-03
2.295360	2.628412239324e-03
2.296880	2.706336709180e-03
2.298400	2.786393068921e-03
2.299920	2.868633983706e-03
2.301440	2.953113249241e-03
2.302960	3.039885811175e-03
2.304480	3.129007784687e-03
2.306000	3.220536474283e-03
2.307520	3.314530393772e-03
2.309040	3.411049286450e-03
2.310560	3.510154145461e-03
2.312080	3.611907234356e-03
2.313600	3.716372107832e-03
2.315120	3.823613632656e-03
2.316640	3.933698008767e-03
2.318160	4.046692790557e-03
2.319680	4.162666908327e-03
2.321200	4.281690689904e-03
2.322720	4.403835882443e-03
2.324240	4.529175674372e-03
2.325760	4.657784717511e-03
2.327280	4.789739149337e-03
2.328800	4.925116615408e-03
2.330320	5.063996291924e-03
2.331840	5.206458908440e-03
2.333360	5.352586770709e-03
2.334880	5.502463783658e-03
2.336400	5.656175474493e-03
2.337920	5.813809015925e-03
2.339440	5.975453249510e-03
2.340960	6.141198709098e-03
2.342480	6.311137644392e-03
2.344000	6.485364044595e-03
2.345520	6.663973662155e-03
2.347040	6.847064036594e-03
2.348560	7.034734518410e-03
2.350080	7.227086293051e-03
2.351600	7.424222404955e-03
2.353120	7.626247781640e-03
2.354640	7.833269257846e-03
2.356160	8.045395599711e-03
2.357680	8.262737528983e-03
2.359200	8.485407747248e-03
2.360720	8.713520960180e-03
2.362240	8.947193901786e-03
2.363760	9.186545358653e-03
2.365280	9.431696194175e-03
2.366800	9.682769372759e-03
2.368320	9.939889983999e-03
2.369840	1.020318526680e-02
2.371360	1.047278463343e-02
2.372880	1.074881969357e-02
2.374400	1.103142427820e-02
2.375920	1.132073446343e-02
2.377440	1.161688859429e-02
2.378960	1.192002730830e-02
2.380480	1.223029355899e-02
2.382000	1.254783263929e-02
2.383520	1.287279220470e-02
2.385040	1.320532229639e-02
2.386560	1.354557536403e-02
2.388080	1.389370628851e-02
2.389600	1.424987240442e-02
2.391120	1.461423352233e-02
2.392640	1.498695195080e-02
2.394160	1.536819251818e-02
2.395680	1.575812259418e-02
2.397200	1.615691211108e-02
2.398720	1.656473358472e-02
2.400240	1.698176213516e-02
2.401760	1.740817550705e-02
2.403280	1.784415408955e-02
2.404800	1.828988093608e-02
2.406320	1.874554178353e-02
2.407840	1.921132507117e-02
2.409360	1.968742195917e-02
2.410880	2.017402634658e-02
2.412400	2.067133488908e-02
2.413920	2.117954701602e-02
2.415440	2.169886494723e-02
2.416960	2.222949370914e-02
2.418480	2.277164115050e-02
2.420000	2.332551795757e-02
2.421520	2.389133766868e-02
2.423040	2.446931668833e-02
2.424560	2.505967430058e-02
2.426080	2.566263268199e-02
2.427600	2.627841691375e-02
2.429120	2.690725499334e-02
2.430640	2.754937784538e-02
2.432160	2.820501933192e-02
2.433680	2.887441626189e-02
2.435200	2.955780839995e-02
2.436720	3.025543847452e-02
2.438240	3.096755218502e-02
2.439760	3.169439820841e-02
2.441280	3.243622820483e-02
2.442800	3.319329682245e-02
2.444320	3.396586170148e-02
2.445840	3.475418347724e-02
2.447360	3.555852578242e-02
2.448880	3.637915524835e-02
2.450400	3.721634150537e-02
2.451920	3.807035718221e-02
2.453440	3.894147790443e-02
2.454960	3.982998229181e-02
2.456480	4.073615195469e-02
2.458000	4.166027148937e-02
2.459520	4.260262847228e-02
2.461040	4.356351345320e-02
2.462560	4.454321994728e-02
2.464080	4.554204442591e-02
2.465600	4.656028630651e-02
2.467120	4.759824794106e-02
2.468640	4.865623460345e-02
2.470160	4.973455447560e-02
2.471680	5.083351863234e-02
2.473200	5.195344102501e-02
2.474720	5.309463846375e-02
2.476240	5.425743059852e-02
2.477760	5.544213989875e-02
2.479280	5.664909163162e-02
2.480800	5.787861383898e-02
2.482320	5.913103731287e-02
2.483840	6.040669556965e-02
2.485360	6.170592482259e-02
2.486880	6.302906395309e-02
2.488400	6.437645448041e-02
2.489920	6.574844052983e-02
2.491440	6.714536879936e-02
2.492960	6.856758852484e-02
2.494480	7.001545144357e-02
2.496000	7.148931175624e-02
2.497520	7.298952608736e-02
2.499040	7.451645344403e-02
2.500560	7.607045517305e-02
2.502080	7.765189491641e-02
2.503600	7.926113856514e-02
2.505120	8.089855421137e-02
2.506640	8.256451209878e-02
2.508160	8.425938457127e-02
2.509680	8.598354601995e-02
2.511200	8.773737282832e-02
2.512720	8.952124331570e-02
2.514240	9.133553767890e-02
2.515760	9.318063793207e-02
2.517280	9.505692784479e-02
2.518800	9.696479287822e-02
2.520320	9.890462011959e-02
2.521840	1.008767982147e-01
2.523360	1.028817172986e-01
2.524880	1.049197689245e-01
2.526400	1.069913459907e-01
2.527920	1.090968426655e-01
2.529440	1.112366543108e-01
2.530960	1.134111774029e-01
2.532480	1.156208094521e-01
2.534000	1.178659489202e-01
2.535520	1.201469951361e-01
2.537040	1.224643482092e-01
2.538560	1.248184089412e-01
2.540080	1.272095787360e-01
2.541600	1.296382595073e-01
2.543120	1.321048535846e-01
2.544640	1.346097636174e-01
2.546160	1.371533924768e-01
2.547680	1.397361431558e-01
2.549200	1.423584186678e-01
2.550720	1.450206219422e-01
2.552240	1.477231557192e-01
2.553760	1.504664224420e-01
2.555280	1.532508241474e-01
2.556800	1.560767623544e-01
2.558320	1.589446379507e-01
2.559840	1.618548510776e-01
2.561360	1.648078010130e-01
2.562880	1.678038860524e-01
2.564400	1.708435033879e-01
2.565920	1.739270489859e-01
2.567440	1.770549174623e-01
2.568960	1.802275019564e-01
2.570480	1.834451940028e-01
2.572000	1.867083834012e-01
2.573520	1.900174580854e-01
2.575040	1.933728039891e-01
2.576560	1.967748049116e-01
2.578080	2.002238423804e-01
2.579600	2.037202955129e-01
2.581120	2.072645408766e-01
2.582640	2.108569523465e-01
2.584160	2.144979009628e-01
2.585680	2.181877547851e-01
2.587200	2.219268787462e-01
2.588720	2.257156345041e-01
2.590240	2.295543802928e-01
2.591760	2.334434707708e-01
2.593280	2.373832568690e-01
2.594800	2.413740856371e-01
2.596320	2.454163000884e-01
2.597840	2.495102390433e-01
2.599360	2.536562369716e-01
2.600880	2.578546238340e-01
2.602400	2.621057249214e-01
2.603920	2.664098606942e-01
2.605440	2.707673466196e-01
2.606960	2.751784930082e-01
2.608480	2.796436048500e-01
