# Gaussian distribution
# mean (nm) = 5.08
# sigma (nm) = 0.6
# columns: x_nm	pdf
2.680000	2.230503762748e-04
2.684800	2.302960484772e-04
2.689600	2.377618752196e-04
2.694400	2.454540224728e-04
2.699200	2.533788117397e-04
2.704000	2.615427234426e-04
2.708800	2.699524003686e-04
2.713600	2.786146511735e-04
2.718400	2.875364539438e-04
2.723200	2.967249598184e-04
2.728000	3.061874966708e-04
2.732800	3.159315728504e-04
2.737600	3.259648809856e-04
2.742400	3.362953018476e-04
2.747200	3.469309082762e-04
2.752000	3.578799691673e-04
2.756800	3.691509535232e-04
2.761600	3.807525345661e-04
2.766400	3.926935939142e-04
2.771200	4.049832258221e-04
2.776000	4.176307414848e-04
2.780800	4.306456734062e-04
2.785600	4.440377798327e-04
2.790400	4.578170492505e-04
2.795200	4.719937049497e-04
2.800000	4.865782096524e-04
2.804800	5.015812702079e-04
2.809600	5.170138423522e-04
2.814400	5.328871355351e-04
2.819200	5.492126178127e-04
2.824000	5.660020208061e-04
2.828800	5.832673447271e-04
2.833600	6.010208634703e-04
2.838400	6.192751297716e-04
2.843200	6.380429804330e-04
2.848000	6.573375416153e-04
2.852800	6.771722341954e-04
2.857600	6.975607791919e-04
2.862400	7.185172032561e-04
2.867200	7.400558442293e-04
2.872000	7.621913567664e-04
2.876800	7.849387180255e-04
2.881600	8.083132334228e-04
2.886400	8.323305424527e-04
2.891200	8.570066245737e-04
2.896000	8.823578051582e-04
2.900800	9.084007615068e-04
2.905600	9.351525289264e-04
2.910400	9.626305068720e-04
2.915200	9.908524651510e-04
2.920000	1.019836550190e-03
2.924800	1.049601291361e-03
2.929600	1.080165607376e-03
2.934400	1.111548812729e-03
2.939200	1.143770624213e-03
2.944000	1.176851167480e-03
2.948800	1.210810983674e-03
2.953600	1.245671036110e-03
2.958400	1.281452717010e-03
2.963200	1.318177854303e-03
2.968000	1.355868718470e-03
2.972800	1.394548029440e-03
2.977600	1.434238963551e-03
2.982400	1.474965160545e-03
2.987200	1.516750730623e-03
2.992000	1.559620261546e-03
2.996800	1.603598825776e-03
3.001600	1.648711987673e-03
3.006400	1.694985810725e-03
3.011200	1.742446864825e-03
3.016000	1.791122233590e-03
3.020800	1.841039521710e-03
3.025600	1.892226862345e-03
3.030400	1.944712924548e-03
3.035200	1.998526920724e-03
3.040000	2.053698614122e-03
3.044800	2.110258326349e-03
3.049600	2.168236944922e-03
3.054400	2.227665930830e-03
3.059200	2.288577326133e-03
3.064000	2.351003761569e-03
3.068800	2.414978464186e-03
3.073600	2.480535264985e-03
3.078400	2.547708606575e-03
3.083200	2.616533550845e-03
3.088000	2.687045786629e-03
3.092800	2.759281637390e-03
3.097600	2.833278068899e-03
3.102400	2.909072696907e-03
3.107200	2.986703794822e-03
3.112000	3.066210301374e-03
3.116800	3.147631828266e-03
3.121600	3.231008667819e-03
3.126400	3.316381800587e-03
3.131200	3.403792902965e-03
3.136000	3.493284354763e-03
3.140800	3.584899246754e-03
3.145600	3.678681388192e-03
3.150400	3.774675314294e-03
3.155200	3.872926293680e-03
3.160000	3.973480335775e-03
3.164800	4.076384198156e-03
3.169600	4.181685393856e-03
3.174400	4.289432198608e-03
3.179200	4.399673658027e-03
3.184000	4.512459594734e-03
3.188800	4.627840615406e-03
3.193600	4.745868117753e-03
3.198400	4.866594297425e-03
3.203200	4.990072154824e-03
3.208000	5.116355501841e-03
3.212800	5.245498968494e-03
